"event_id","sport_name","pre_play_turnover","in_play_turnover"
"2.100772134","Soccer",1607.34,635.68
"2.100772137","Soccer",21.25,8478.21
"2.100772138","Soccer",99.3,273.64
"2.100772176","Soccer",22561.85,15892.01
"2.100772177","Soccer",2750.76,2262.2
"2.100772178","Soccer",2566.64,11611.56
"2.100772179","Soccer",5780.06,23952.66
"2.100772180","Soccer",894.13,9608.71
"2.100772181","Soccer",1255.8,63451.78
"2.100772183","Soccer",179.18,466.88
"2.100772184","Soccer",407.4,230.54
"2.100772190","Soccer",820.3,1812.6
"2.100772198","Soccer",728.12,11.42
"2.100772200","Soccer",1623.56,355.78
"2.100772203","Soccer",2088.71,4279.17
"2.100772207","Soccer",750.86,118.6
"2.100772376","Rugby Union",250,250
"2.100772378","Rugby Union",294.82,250
"2.100772380","Rugby Union",250,250
"2.100772381","Rugby Union",13.34,10
"2.100772382","Rugby Union",250,250
"2.100772384","Rugby Union",267.8,250
"2.100772386","Rugby Union",575.44,250
"2.100772388","Rugby Union",327.04,250
"2.100772390","Rugby Union",1281.64,776.02
"2.100772571","Rugby Union",477.76,250
"2.100772595","Rugby Union",1325.42,250
"2.100772682","Rugby Union",522.56,250
"2.100772684","Rugby Union",853.96,250
"2.100772754","Rugby Union",1926.89,252.55
"2.100772756","Rugby Union",729.28,250
"2.100772794","Rugby Union",718.86,250
"2.100772797","Rugby Union",864.98,132.12
"2.100772801","Rugby Union",858.22,398
"2.100772806","Rugby Union",8516.64,370
"2.100772808","Rugby Union",10697.08,7258.86
"2.100772996","Rugby Union",19094.29,42763.23
"2.100772997","Rugby Union",918.42,671
"2.100772998","Rugby Union",8071.7,4580.06
"2.100772999","Rugby Union",2565,6132.92
"2.100773000","Rugby Union",2586.53,7447.57
"2.100773004","Rugby Union",1816.72,5387.14
"2.100773005","Rugby Union",111.28,120
"2.100773012","Soccer",59690.88,83421.66
"2.100773013","Soccer",4019.52,6272.84
"2.100773014","Soccer",6801.48,18561.1
"2.100773015","Soccer",71593.86,52849.76
"2.100773016","Soccer",10848.53,160844.33
"2.100773017","Soccer",2039.59,245668.51
"2.100773019","Soccer",1720.38,1400.2
"2.100773020","Soccer",1798.87,2173.73
"2.100773021","Soccer",72.19,46.19
"2.100773023","Soccer",1203.25,2949.35
"2.100773024","Soccer",11607.58,115701.08
"2.100773025","Soccer",1980.98,738.46
"2.100773026","Soccer",1198.26,777.8
"2.100773034","Soccer",998.36,36.12
"2.100773036","Soccer",3478.14,905.62
"2.100773037","Soccer",3196.24,508.1
"2.100773039","Soccer",4623,11370.7
"2.100773040","Soccer",731.92,858.14
"2.100773041","Soccer",1243.78,1243.78
"2.100773043","Soccer",3103.58,438.2
"2.100773078","Soccer",29486.34,35772.48
"2.100773079","Soccer",2186.82,5477.64
"2.100773080","Soccer",2165.84,22852.8
"2.100773081","Soccer",14190.33,110807.69
"2.100773082","Soccer",3587.27,29361.67
"2.100773083","Soccer",1743.72,10188
"2.100773085","Soccer",1875.58,5856.92
"2.100773086","Soccer",420.96,599.96
"2.100773087","Soccer",17.76,78.38
"2.100773089","Soccer",596.14,164.92
"2.100773090","Soccer",258.22,1918
"2.100773091","Soccer",625.13,802.35
"2.100773092","Soccer",1354.7,345.96
"2.100773102","Soccer",1022.79,1152.37
"2.100773103","Soccer",790.9,154.12
"2.100773106","Soccer",11.24,24.02
"2.100773109","Soccer",670.6,600
"2.100773144","Soccer",38787.34,55718.98
"2.100773145","Soccer",3373.21,5079.79
"2.100773146","Soccer",4929.31,22576.23
"2.100773147","Soccer",14947,30617.52
"2.100773148","Soccer",11088.56,28251.52
"2.100773149","Soccer",154537.71,134489.89
"2.100773151","Soccer",2459.22,3429.9
"2.100773152","Soccer",635.7,2600.54
"2.100773153","Soccer",43.48,2
"2.100773155","Soccer",4523.72,1172.82
"2.100773156","Soccer",493.96,2797.54
"2.100773157","Soccer",1031.89,1106.95
"2.100773158","Soccer",2069.04,208.06
"2.100773168","Soccer",1676.42,165.1
"2.100773171","Soccer",4900.3,11233.8
"2.100773172","Soccer",82.88,675.24
"2.100773210","Soccer",51841.83,42304.81
"2.100773211","Soccer",1287.34,1697.44
"2.100773212","Soccer",1323.24,6555.9
"2.100773213","Soccer",7636.73,12341.25
"2.100773214","Soccer",2020.48,25888.94
"2.100773215","Soccer",459.64,415991.98
"2.100773217","Soccer",822.01,3626.25
"2.100773218","Soccer",1120.29,882.85
"2.100773221","Soccer",353.3,228.26
"2.100773222","Soccer",174.54,125.58
"2.100773223","Soccer",3074.12,3003
"2.100773224","Soccer",406.62,494.72
"2.100773232","Soccer",621.76,10
"2.100773234","Soccer",11.86,914.44
"2.100773235","Soccer",596.04,208.3
"2.100773237","Soccer",1168.42,3778.08
"2.100773241","Soccer",3266.74,922.5
"2.100773276","Soccer",50360.46,149617.98
"2.100773277","Soccer",2439.28,7239.32
"2.100773278","Soccer",26770.08,1229.08
"2.100773279","Soccer",30126.81,32245.03
"2.100773280","Soccer",16194.7,5475.82
"2.100773281","Soccer",20800.93,21087.99
"2.100773283","Soccer",1207.96,1729.9
"2.100773284","Soccer",2522.23,652.65
"2.100773285","Soccer",48.29,8.47
"2.100773287","Soccer",784.2,109.16
"2.100773288","Soccer",8657.54,25274.32
"2.100773289","Soccer",10291.63,36680.85
"2.100773290","Soccer",438.38,1563.14
"2.100773298","Soccer",789.32,0.62
"2.100773300","Soccer",932.36,412.08
"2.100773301","Soccer",144.7,123.84
"2.100773303","Soccer",4073.96,236.24
"2.100773304","Soccer",102.7,125.06
"2.100773307","Soccer",134.56,47.66
"2.100773342","Rugby Union",1504.76,5285.78
"2.100773346","Rugby Union",2261.04,241.9
"2.100773350","Rugby Union",799.08,2370.6
"2.100773354","Rugby Union",2179.38,651.04
"2.100773587","Cricket",4847.08,126947.64
"2.100773622","Cricket",11077.17,92355.65
"2.100773657","Cricket",6990.25,62516.17
"2.100773692","Cricket",3726.7,50932.7
"2.100773727","Cricket",15867.18,207016.52
"2.100773762","Cricket",17833.39,98038.29
"2.100773797","Cricket",5934.54,172648.62
"2.100774397","Rugby Union",250,253.12
"2.100774398","Rugby Union",250,250
"2.100774399","Rugby Union",250,250
"2.100774400","Rugby Union",250,250
"2.100776847","Rugby Union",18838.8,102955.18
"2.100776849","Rugby Union",890.81,2941.71
"2.100776850","Rugby Union",827.9,200
"2.100776851","Rugby Union",1760.12,407.82
"2.100776852","Rugby Union",5812.87,3885.25
"2.100776860","Rugby Union",16922.21,56409.13
"2.100776862","Rugby Union",3107.38,950.6
"2.100776863","Rugby Union",2980.46,171.52
"2.100776865","Rugby Union",2423.7,6016.04
"2.100777319","Rugby Union",153248.23,4273.99
"2.100778026","Cricket",11975.94,376623.82
"2.100778029","Cricket",4,2596.2
"2.100778885","Cricket",47900.12,373034.86
"2.100780017","Cricket",287.67,407.79
"2.100780019","Cricket",506.57,146.05
"2.100780021","Cricket",105.55,168.37
"2.100780023","Cricket",30.86,299.32
"2.100780025","Cricket",119.66,4191.34
"2.100780101","Soccer",65129.17,123836.67
"2.100780102","Soccer",7167.61,8048.75
"2.100780103","Soccer",13573.66,57873.94
"2.100780104","Soccer",23044.84,38880.62
"2.100780105","Soccer",9651.42,52574.06
"2.100780106","Soccer",5091.5,7205.92
"2.100780108","Soccer",2485.35,2382.87
"2.100780109","Soccer",1241.58,1246.1
"2.100780112","Soccer",1162.84,929.44
"2.100780113","Soccer",683.13,2997.15
"2.100780114","Soccer",4202.79,5139.53
"2.100780115","Soccer",272.58,48.08
"2.100780124","Soccer",2519.8,1555.2
"2.100780125","Soccer",1330.96,400.94
"2.100780126","Soccer",1936.4,945.66
"2.100780128","Soccer",4730.12,3375.56
"2.100780129","Soccer",1373.58,2048.58
"2.100780132","Soccer",739.14,21.78
"2.100780167","Soccer",67678.9,48914.06
"2.100780168","Soccer",2870.71,3626.79
"2.100780169","Soccer",3126.03,3086.39
"2.100780170","Soccer",18294.41,33655.43
"2.100780171","Soccer",5621.06,9996.04
"2.100780172","Soccer",2333.25,60762.03
"2.100780174","Soccer",425.45,1168.51
"2.100780175","Soccer",543.04,224.36
"2.100780178","Soccer",238.77,681.55
"2.100780179","Soccer",595.28,2998.38
"2.100780180","Soccer",323.31,277.93
"2.100780181","Soccer",2657.66,3288.6
"2.100780191","Soccer",3844.74,263.86
"2.100780192","Soccer",3317.22,2209.64
"2.100780194","Soccer",1642.23,2319.95
"2.100780195","Soccer",16.62,417.18
"2.100780198","Soccer",2782.38,98.72
"2.100780299","Soccer",46950.85,74426.33
"2.100780300","Soccer",5156.86,7651.9
"2.100780301","Soccer",2449.4,1734.24
"2.100780302","Soccer",17996.72,5409.34
"2.100780303","Soccer",2769.74,9318.32
"2.100780304","Soccer",1600.4,3995.92
"2.100780306","Soccer",3511.51,7708.67
"2.100780307","Soccer",389.78,2245.64
"2.100780310","Soccer",1457.74,600.54
"2.100780311","Soccer",2155.97,29122.05
"2.100780312","Soccer",292.15,18465.03
"2.100780313","Soccer",1773.36,1295.36
"2.100780324","Soccer",23615.32,253.6
"2.100780326","Soccer",945.18,162.52
"2.100780327","Soccer",131.18,37.9
"2.100780330","Soccer",6556.58,524.72
"2.100780365","Soccer",53413.85,27626.43
"2.100780366","Soccer",4977.14,5780.4
"2.100780367","Soccer",1151,10285.48
"2.100780368","Soccer",26485.99,13247.07
"2.100780369","Soccer",1221.01,47717.99
"2.100780370","Soccer",2611.4,323.94
"2.100780372","Soccer",1714.63,2658.77
"2.100780373","Soccer",390.94,536.04
"2.100780376","Soccer",145.94,585.82
"2.100780377","Soccer",5424.96,516
"2.100780378","Soccer",2417.98,1118.88
"2.100780379","Soccer",1323.22,8.34
"2.100780388","Soccer",35.16,5.7
"2.100780389","Soccer",621.06,3.14
"2.100780390","Soccer",927.68,1212.62
"2.100780392","Soccer",1713.43,10502.21
"2.100780393","Soccer",29.5,171.46
"2.100780431","Soccer",17970.33,11686.35
"2.100780432","Soccer",4037.98,1597.16
"2.100780433","Soccer",645.6,481.8
"2.100780434","Soccer",4523.6,22201.02
"2.100780435","Soccer",630.37,3694.21
"2.100780436","Soccer",1261.17,1247.61
"2.100780438","Soccer",447.06,473.28
"2.100780439","Soccer",53.88,7
"2.100780443","Soccer",346.56,181.34
"2.100780444","Soccer",479.97,322.71
"2.100780445","Soccer",4947.94,985.94
"2.100780462","Soccer",2366.42,167.44
"2.100781284","Cricket",215.97,831.99
"2.100784574","Cricket",67.73,482.71
"2.100785978","Cricket",11.72,438.54
"2.100785980","Cricket",918.02,569.68
"2.100785982","Cricket",16.7,63.58
"2.100785984","Cricket",10.04,327.76
"2.100785986","Cricket",7.04,249.34
"2.100785988","Cricket",2.67,164.35
"2.100785994","Cricket",51.5,8390.4
"2.100785997","Cricket",150.16,1801.2
"2.100786507","Cricket",8174.7,4392.84
"2.100786523","Cricket",144.74,806.98
"2.100786558","Cricket",331.86,3221.92
"2.100786574","Cricket",110.86,1828.8
"2.100786609","Cricket",588.94,2017.02
"2.100786625","Cricket",429.22,713.68
"2.100786660","Cricket",393.54,1220.12
"2.100786784","Cricket",6455612.01,19351317.55
"2.100786785","Cricket",11330.93,14169.19
"2.100786786","Cricket",2803.18,1945.1
"2.100786787","Cricket",8162,136.46
"2.100786788","Cricket",13833.99,7887.17
"2.100786789","Cricket",12675.7,12199.74
"2.100786792","Cricket",197968.95,166363.93
"2.100786818","Cricket",20791.24,108189.2
"2.100786844","Cricket",232.74,1010
"2.100786846","Cricket",1263.66,16
"2.100786847","Cricket",8441.7,8454.24
"2.100786874","Cricket",3802.78,13291.52
"2.100786876","Cricket",570.28,10461.56
"2.100786878","Cricket",7529.74,870.4
"2.100786880","Cricket",2170.83,7107.77
"2.100786909","Cricket",57.38,107
"2.100786935","Cricket",1134.8,4827.86
"2.100786937","Cricket",592.16,1257.68
"2.100786939","Cricket",802.52,30.48
"2.100786940","Cricket",22814,28365.7
"2.100786941","Cricket",7663.66,2264.3
"2.100786942","Cricket",264.38,200
"2.100786971","Cricket",2783.38,1596.54
"2.100786972","Cricket",3006.65,486.65
"2.100786975","Cricket",2495157.27,28863039.75
"2.100786976","Cricket",5113.71,24562.99
"2.100786977","Cricket",1392.91,1717.37
"2.100786978","Cricket",5011.68,1024
"2.100786979","Cricket",13860.26,6283.24
"2.100786980","Cricket",7677.54,19124.7
"2.100786982","Cricket",1917.25,5397.17
"2.100786983","Cricket",25021.3,498343.46
"2.100787009","Cricket",17745.3,420906.72
"2.100787036","Cricket",420.86,43.22
"2.100787038","Cricket",2999.7,7747.94
"2.100787065","Cricket",2037.27,5614.17
"2.100787067","Cricket",311.6,7906.76
"2.100787068","Cricket",214.25,2927.61
"2.100787069","Cricket",1768.09,1216.69
"2.100787071","Cricket",5629.6,6696.8
"2.100787072","Cricket",1329.94,181.28
"2.100787099","Cricket",814.84,263.82
"2.100787125","Cricket",477.98,1364.9
"2.100787127","Cricket",316.06,1370.66
"2.100787128","Cricket",383.4,5242.9
"2.100787129","Cricket",4982.21,414.65
"2.100787130","Cricket",11677.47,43928.83
"2.100787131","Cricket",417.5,451.58
"2.100787161","Cricket",8609.34,4689.72
"2.100787162","Cricket",1693.58,879.92
"2.100787163","Cricket",1064.44,684.98
"2.100787165","Cricket",4812041.63,16242925.41
"2.100787166","Cricket",2983.92,13496.12
"2.100787167","Cricket",2946.9,6870.34
"2.100787168","Cricket",3242.86,38
"2.100787169","Cricket",4580.99,7076.37
"2.100787170","Cricket",19999.17,6852.03
"2.100787171","Cricket",381.3,10347.16
"2.100787173","Cricket",814.64,87625
"2.100787199","Cricket",159746.05,65140.05
"2.100787227","Cricket",1145.48,16
"2.100787228","Cricket",2897.67,35606.67
"2.100787255","Cricket",321.67,2492.51
"2.100787257","Cricket",4264.2,1160.68
"2.100787259","Cricket",1627.06,2726.02
"2.100787261","Cricket",9407.68,7349.88
"2.100787263","Cricket",527.92,448.92
"2.100787315","Cricket",32.27,56.95
"2.100787317","Cricket",1244.32,5170.94
"2.100787320","Cricket",9179.22,10287.12
"2.100787321","Cricket",9008.32,1322.86
"2.100787322","Cricket",96.08,8.6
"2.100787351","Cricket",2698.3,175.28
"2.100787352","Cricket",835.97,1198.97
"2.100787356","Cricket",2063520.49,14608745.17
"2.100787357","Cricket",4138.8,8868
"2.100787358","Cricket",489.06,126.38
"2.100787359","Cricket",1422.61,182.15
"2.100787360","Cricket",9668.32,4824.64
"2.100787361","Cricket",7273.64,15966.5
"2.100787364","Cricket",38576.84,208575.34
"2.100787390","Cricket",7023.36,215297.4
"2.100787416","Cricket",716.68,50.44
"2.100787418","Cricket",423.64,9.12
"2.100787419","Cricket",2263.18,9099.72
"2.100787446","Cricket",1515.51,2253.91
"2.100787448","Cricket",320.14,3855.5
"2.100787450","Cricket",4164.4,170.56
"2.100787452","Cricket",5774.06,1693.12
"2.100787454","Cricket",1458.64,1462.66
"2.100787480","Cricket",1311.14,12.16
"2.100787506","Cricket",171.92,723.24
"2.100787508","Cricket",74.18,977.38
"2.100787511","Cricket",11015.78,11276.08
"2.100787512","Cricket",8871.88,63.52
"2.100787542","Cricket",1483.27,1083.31
"2.100787543","Cricket",2866.55,403.89
"2.100787935","Soccer",48312.06,122177.84
"2.100787936","Soccer",5371.44,5134.68
"2.100787937","Soccer",4434.98,15802.1
"2.100787938","Soccer",48179.42,94848.86
"2.100787939","Soccer",4973.05,58165.13
"2.100787940","Soccer",8612.1,72656
"2.100787942","Soccer",2368.96,2156.62
"2.100787943","Soccer",634.93,1046.17
"2.100787944","Soccer",5.02,5.02
"2.100787946","Soccer",526.9,497.38
"2.100787947","Soccer",838.32,10734.7
"2.100787948","Soccer",588.86,1115.18
"2.100787949","Soccer",1665.6,870.38
"2.100787958","Soccer",451.7,3.74
"2.100787959","Soccer",1865.2,617.18
"2.100787960","Soccer",1675.68,101.76
"2.100787962","Soccer",8768.15,1849.05
"2.100787963","Soccer",132.82,176.12
"2.100787966","Soccer",1826.82,405
"2.100788003","Soccer",72372.42,32253.18
"2.100788004","Soccer",3343.29,7225.41
"2.100788005","Soccer",2203.91,17979.53
"2.100788006","Soccer",25415.69,17726.65
"2.100788007","Soccer",4216.82,1411.92
"2.100788008","Soccer",4199.52,509.02
"2.100788010","Soccer",264.56,1591.7
"2.100788011","Soccer",673.88,501.88
"2.100788017","Soccer",3615.26,731.08
"2.100788030","Soccer",1482.36,8444.74
"2.100788087","Soccer",64462.64,59620.48
"2.100788088","Soccer",3609.38,7577.54
"2.100788089","Soccer",2295.58,38706.46
"2.100788090","Soccer",21334.96,52477.54
"2.100788091","Soccer",5776.41,868.85
"2.100788092","Soccer",1946.02,2164.08
"2.100788094","Soccer",1083.69,2244.43
"2.100788095","Soccer",1174.17,720.69
"2.100788098","Soccer",341.58,2447.56
"2.100788099","Soccer",2441.92,1548.18
"2.100788100","Soccer",298.25,500.99
"2.100788101","Soccer",61.46,2388.68
"2.100788109","Soccer",1369.31,3.75
"2.100788111","Soccer",1030.87,237.97
"2.100788112","Soccer",474.04,45.34
"2.100788114","Soccer",5682.46,25375.5
"2.100788115","Soccer",75.1,55.64
"2.100788118","Soccer",1432.12,105.7
"2.100788167","Soccer",51233.63,55253.09
"2.100788168","Soccer",3729.32,2206.66
"2.100788169","Soccer",1378.31,1470.21
"2.100788170","Soccer",20110.72,15818.24
"2.100788171","Soccer",4102.7,14006.76
"2.100788172","Soccer",1518.7,20677.24
"2.100788174","Soccer",1180.18,329.88
"2.100788175","Soccer",409,68.74
"2.100788176","Soccer",2,2
"2.100788179","Soccer",5400.8,2459.58
"2.100788181","Soccer",3325.8,231.46
"2.100788190","Soccer",459.16,342.5
"2.100788194","Soccer",2408.88,2051.38
"2.100788195","Soccer",242.36,242.36
"2.100788239","Cricket",1182.33,341.13
"2.100788240","Cricket",445.08,256.18
"2.100788264","Cricket",945.72,31.98
"2.100788265","Cricket",661.98,42.9
"2.100788267","Cricket",548.82,105.78
"2.100788268","Cricket",478.45,190.75
"2.100788269","Cricket",384.87,29.03
"2.100789027","Cricket",1018.36,3138.4
"2.100789343","Soccer",59213.68,60560.22
"2.100789344","Soccer",4367.34,17293.66
"2.100789345","Soccer",12527.91,4102.93
"2.100789346","Soccer",58591.26,17054.56
"2.100789347","Soccer",11234.88,35430.14
"2.100789348","Soccer",15116.7,49650.56
"2.100789350","Soccer",2927.76,4771.96
"2.100789351","Soccer",1835.94,552.22
"2.100789352","Soccer",20.04,10.38
"2.100789354","Soccer",605.74,955.56
"2.100789355","Soccer",2371.29,21246.13
"2.100789356","Soccer",2243.89,16877.11
"2.100789357","Soccer",2002.64,1218.16
"2.100789367","Soccer",3298.97,986.85
"2.100789368","Soccer",4842.12,3.34
"2.100789370","Soccer",12892.23,279.87
"2.100789372","Soccer",81.8,14131.3
"2.100789374","Soccer",2256.1,16.04
"2.100789409","Soccer",36064.71,51734.51
"2.100789410","Soccer",2167.43,2889.41
"2.100789411","Soccer",3344.89,12467.95
"2.100789412","Soccer",4777.88,30893.76
"2.100789413","Soccer",735.66,40872.38
"2.100789414","Soccer",1196.14,18054.26
"2.100789416","Soccer",458.62,1189.12
"2.100789417","Soccer",331.03,1525.13
"2.100789418","Soccer",3.56,3.56
"2.100789420","Soccer",424.22,61.02
"2.100789421","Soccer",1028.82,5572.6
"2.100789423","Soccer",522.86,1564.96
"2.100789432","Soccer",451.12,71.22
"2.100789433","Soccer",441.92,273.28
"2.100789434","Soccer",397.96,558.32
"2.100789436","Soccer",1354.06,4797.28
"2.100789437","Soccer",23.6,56.4
"2.100789440","Soccer",3584.74,120.8
"2.100789475","Soccer",34452.97,47208.33
"2.100789476","Soccer",1008.56,1384.12
"2.100789477","Soccer",1601.54,64.36
"2.100789478","Soccer",6244.32,13261.88
"2.100789479","Soccer",1356.36,8681.88
"2.100789480","Soccer",2570.96,2221.06
"2.100789482","Soccer",754.64,85.56
"2.100789483","Soccer",47.6,1159.14
"2.100789487","Soccer",351.54,693.2
"2.100789488","Soccer",10,260.06
"2.100789489","Soccer",1495.28,90.32
"2.100789499","Soccer",265.24,95.24
"2.100789502","Soccer",1849.21,2667.93
"2.100789506","Soccer",513.56,33.42
"2.100789541","Soccer",69397.5,33663.44
"2.100789542","Soccer",5645.31,6450.17
"2.100789543","Soccer",2379.02,4834.78
