latitude,longitude,city,region_name,country_name,sport_name,number_of_customers
-37.0408,174.8752,Auckland,Auckland,New Zealand,Australian Rules,1
-31.9194,116.0398,Helena Valley,Western Australia,Australia,Tennis,3
-32.8799,138.3507,Booleroo Centre,South Australia,Australia,Cricket,2
-27.3397,153.0292,Fitzgibbon,Queensland,Australia,Tennis,15
-35.2708,149.1357,Braddon,Australian Capital Territory,Australia,Australian Rules,13
-37.8249,145.0705,Canterbury,Victoria,Australia,Cricket,8
-41.7957,146.9608,Poatina,Tasmania,Australia,Soccer,4
-37.6167,141.7833,Parkwood,Victoria,Australia,Soccer,1
-41.1349,174.8403,Porirua,Wellington,New Zealand,Australian Rules,2
-36.9690,174.8822,Auckland,Auckland,New Zealand,Rugby Union,6
-27.6133,152.7894,Booval,Queensland,Australia,Soccer,6
-33.9047,150.6086,Silverdale,New South Wales,Australia,Rugby Union,4
-27.4919,153.1532,Gumdale,Queensland,Australia,Rugby Union,3
-35.2015,150.5530,Berrara,New South Wales,Australia,Australian Rules,5
-35.0079,138.6259,Glenalta,South Australia,Australia,Cricket,1
-35.3549,149.2320,Queanbeyan,New South Wales,Australia,Rugby League,9
-27.6233,153.0479,Stretton,Queensland,Australia,Rugby Union,2
-34.4876,150.7780,Horsley,New South Wales,Australia,Rugby League,7
-37.8891,145.1740,Wheelers Hill,Victoria,Australia,Australian Rules,6
-27.5123,153.0325,Brisbane,Queensland,Australia,Soccer,8
-37.9023,145.0173,Brighton East,Victoria,Australia,Rugby Union,1
-33.7495,151.0648,Beecroft,New South Wales,Australia,Soccer,3
-38.2660,145.5621,Lang Lang,Victoria,Australia,Rugby League,4
-34.9720,138.5867,Cumberland Park,South Australia,Australia,Cricket,1
-34.7761,138.6531,Salisbury,South Australia,Australia,Rugby Union,1
-28.7857,114.6019,Geraldton,Western Australia,Australia,Tennis,5
-32.0395,115.8337,Booragoon,Western Australia,Australia,Cricket,10
-33.7500,150.7000,Penrith,New South Wales,Australia,Cricket,2
-33.7833,150.7833,Saint Marys,New South Wales,Australia,Rugby League,3
-37.9668,145.1167,Dingley,Victoria,Australia,Soccer,3
-37.8333,145.0000,Middle Park,Victoria,Australia,Soccer,6
-23.4573,147.7244,Sapphire,Queensland,Australia,Tennis,2
-42.8667,147.6833,Dodges Ferry,Tasmania,Australia,Soccer,5
-36.6232,174.7063,Auckland,Auckland,New Zealand,Rugby League,8
-33.7975,150.8799,Huntingwood,New South Wales,Australia,Rugby Union,5
-27.5486,152.9128,Westlake,Queensland,Australia,Soccer,14
-26.7971,153.1377,Caloundra,Queensland,Australia,Australian Rules,5
-35.1670,149.0947,Casey,Australian Capital Territory,Australia,Cricket,11
-34.4393,150.4306,Welby,New South Wales,Australia,Tennis,6
-37.6862,176.1667,Tauranga,Bay of Plenty Region,New Zealand,Rugby Union,2
-33.8972,151.1032,Croydon,New South Wales,Australia,Soccer,8
-27.4155,152.9766,Brisbane,Queensland,Australia,Tennis,7
-27.3211,152.9839,Brendale,Queensland,Australia,Cricket,5
-31.9789,115.9516,Kewdale,Western Australia,Australia,Cricket,2
-33.8666,151.1399,Rodd Point,New South Wales,Australia,Cricket,6
-39.3000,174.4667,Douglas,Taranaki,New Zealand,Rugby League,1
-36.1218,146.8881,Wodonga,Victoria,Australia,Tennis,6
-34.9177,138.6452,Kensington and Norwood,South Australia,Australia,Cricket,8
-36.8570,174.7914,Auckland,Auckland,New Zealand,Rugby League,12
-37.2088,174.8945,Buckland,Auckland,New Zealand,Cricket,4
-33.7984,151.2052,Willoughby,New South Wales,Australia,Tennis,1
-34.9871,138.5440,Morphettville,South Australia,Australia,Rugby League,4
-41.2333,174.8833,Petone,Wellington,New Zealand,Rugby Union,1
-27.5500,152.8000,Mt Crosby,Queensland,Australia,Soccer,9
-24.7647,152.4127,Burnett Heads,Queensland,Australia,Tennis,3
-36.8236,174.7918,Auckland,Auckland,New Zealand,Australian Rules,1
-39.1582,174.1802,Inglewood,Taranaki,New Zealand,Rugby League,1
-36.8833,174.7000,Avondale,Auckland,New Zealand,Soccer,1
-28.0531,153.3981,Clear Island Waters,Queensland,Australia,Cricket,5
-34.4550,150.8131,Farmborough Heights,New South Wales,Australia,Cricket,2
-41.3000,174.7833,,Wellington,New Zealand,Tennis,3
-31.9583,115.7972,Shenton Park,Western Australia,Australia,Tennis,3
-33.9668,151.1500,Monterey,New South Wales,Australia,Soccer,15
-27.6333,153.2333,Mount Cotton,Queensland,Australia,Rugby Union,11
-27.4982,153.0004,Brisbane,Queensland,Australia,Soccer,6
-27.7167,153.2167,Yatala,Queensland,Australia,Cricket,7
-41.3097,173.2432,Nelson,Nelson,New Zealand,Rugby Union,9
-31.7587,115.7360,Ocean Reef,Western Australia,Australia,Tennis,6
-31.9333,115.8833,Maylands,Western Australia,Australia,Rugby League,17
-27.4482,153.0134,Brisbane,Queensland,Australia,Rugby League,8
-42.2500,146.8833,Hermitage,Tasmania,Australia,Tennis,1
-35.1991,149.1563,Harrison,Australian Capital Territory,Australia,Cricket,1
-41.1000,174.8333,Titahi Bay,Wellington,New Zealand,Soccer,3
-35.4719,149.0996,Banks,Australian Capital Territory,Australia,Soccer,16
-27.4482,153.0134,Brisbane,Queensland,Australia,Australian Rules,4
-34.8890,138.6470,Glynde,South Australia,Australia,Australian Rules,3
-33.9333,151.1500,Tempe,New South Wales,Australia,Tennis,3
-37.5833,145.2000,Hurstbridge,Victoria,Australia,Rugby League,5
-35.2495,149.1635,Hackett,Australian Capital Territory,Australia,Australian Rules,4
-34.5833,139.3000,Sedan,South Australia,Australia,Australian Rules,1
-33.0327,137.5648,Whyalla,South Australia,Australia,Rugby Union,2
-37.8333,144.9667,North Melbourne,Victoria,Australia,Australian Rules,23
-33.0957,151.5520,Morisset East,New South Wales,Australia,Soccer,1
-32.0332,115.8126,Alfred Cove,Western Australia,Australia,Rugby League,1
-35.0500,138.8833,Little Hampton,South Australia,Australia,Tennis,4
-28.3665,153.3497,Murwillumbah,New South Wales,Australia,Rugby Union,3
-27.6833,153.2500,Carbrook,Queensland,Australia,Tennis,2
-33.4836,116.5773,Darkan,Western Australia,Australia,Rugby League,2
-37.5333,143.8667,Ballarat,Victoria,Australia,Rugby Union,1
-41.1169,175.2937,Featherston,Wellington,New Zealand,Tennis,1
-27.5090,153.1351,Chandler,Queensland,Australia,Rugby League,1
-33.9500,151.2167,Banksmeadow,New South Wales,Australia,Soccer,2
-35.0037,138.9417,Nairne,South Australia,Australia,Tennis,1
-33.8063,150.8612,Rooty Hill,New South Wales,Australia,Soccer,8
-33.9833,151.2333,Phillip Bay,New South Wales,Australia,Cricket,5
-27.1500,152.1000,Crows Nest,Queensland,Australia,Cricket,2
-32.0675,115.7640,Fremantle City,Western Australia,Australia,Rugby Union,3
-33.9334,151.1367,Bardwell Valley,New South Wales,Australia,Australian Rules,6
-34.8874,138.6122,Medindie,South Australia,Australia,Cricket,1
-34.8620,138.6766,Dernancourt,South Australia,Australia,Australian Rules,7
-37.8249,145.0705,Melbourne,Victoria,Australia,Rugby League,3
-35.1670,149.0947,Ngunnawal,Australian Capital Territory,Australia,Tennis,1
-34.8367,138.6437,Walkley Heights,South Australia,Australia,Cricket,6
-28.3665,153.3497,Murwillumbah,New South Wales,Australia,Cricket,2
-35.4387,149.2131,Googong,New South Wales,Australia,Tennis,2
-27.7936,152.8844,New Beith,Queensland,Australia,Rugby Union,2
-36.4018,174.6626,Warkworth,Auckland,New Zealand,Soccer,5
-34.9056,138.6621,Tranmere,South Australia,Australia,Soccer,3
-27.4634,151.9539,Highfields,Queensland,Australia,Soccer,5
-34.8889,137.4580,Harwicke Bay,South Australia,Australia,Cricket,1
-43.4492,172.6875,Christchurch,Canterbury,New Zealand,Tennis,3
-33.9000,136.5667,Arno Bay,South Australia,Australia,Rugby League,14
-34.9500,138.5500,Plympton,South Australia,Australia,Australian Rules,12
-33.6359,151.3290,Sydney,New South Wales,Australia,Tennis,1
-37.8841,144.7837,Laverton,Victoria,Australia,Rugby League,5
-35.4719,149.0996,Banks,Australian Capital Territory,Australia,Tennis,13
-29.8333,151.0333,Inverell,New South Wales,Australia,Soccer,1
-27.6885,153.0196,Greenbank,Queensland,Australia,Australian Rules,23
-27.5000,153.1167,Belmont,Queensland,Australia,Australian Rules,8
-38.6667,146.4333,Welshpool,Victoria,Australia,Soccer,2
-32.9252,151.7372,Broadmeadow,New South Wales,Australia,Tennis,8
-34.5000,150.7833,Dapto,New South Wales,Australia,Tennis,11
-35.3050,149.1412,Canberra,Australian Capital Territory,Australia,Cricket,41
-37.8333,145.1833,Forest Hill,Victoria,Australia,Tennis,38
-34.0500,150.8333,Leumeah,New South Wales,Australia,Tennis,7
-33.3277,151.4297,Chittaway Bay,New South Wales,Australia,Rugby Union,1
-33.8000,151.2667,Balgowlah,New South Wales,Australia,Rugby Union,28
-27.6876,153.0844,Crestmead,Queensland,Australia,Rugby Union,8
-32.0278,115.7833,Bicton,Western Australia,Australia,Rugby Union,8
-35.2098,149.0110,Macgregor,Australian Capital Territory,Australia,Australian Rules,8
-37.9000,145.3333,Upwey,Victoria,Australia,Tennis,5
-31.8927,115.7951,Innaloo,Western Australia,Australia,Tennis,15
-33.8050,151.1993,Willoughby,New South Wales,Australia,Rugby Union,19
-32.9028,151.6907,New Lambton,New South Wales,Australia,Tennis,22
-28.1000,153.2167,Beechmont,Queensland,Australia,Tennis,2
-27.6333,152.6333,Thagoona,Queensland,Australia,Tennis,3
-35.4158,149.0649,Greenway,Australian Capital Territory,Australia,Rugby Union,2
-37.6512,144.9186,Meadow Heights,Victoria,Australia,Tennis,37
-41.2466,174.7942,Wellington,Wellington,New Zealand,Tennis,22
-33.7667,151.2083,Forestville,New South Wales,Australia,Cricket,14
-40.7402,175.1404,Otaki,Wellington,New Zealand,Cricket,2
-33.7244,150.9182,Parklea,New South Wales,Australia,Soccer,15
-32.2437,115.8457,Bertram,Western Australia,Australia,Rugby League,2
-34.8209,138.6611,Para Vista,South Australia,Australia,Australian Rules,11
-27.5971,152.9743,Inala,Queensland,Australia,Rugby Union,11
-37.6000,144.6000,Toolern Vale,Victoria,Australia,Soccer,9
-38.0384,145.1869,Bangholme,Victoria,Australia,Soccer,6
-33.7990,150.9430,Girraween,New South Wales,Australia,Australian Rules,14
-27.5646,153.0407,Coopers Plains,Queensland,Australia,Rugby League,15
-33.7956,151.2007,Willoughby,New South Wales,Australia,Rugby League,14
-33.2168,150.0333,Lithgow,New South Wales,Australia,Soccer,19
-37.0833,144.5167,Kyneton,Victoria,Australia,Cricket,4
-34.8333,138.7000,Hope Valley,South Australia,Australia,Rugby League,19
-43.1053,147.2436,Oyster Cove,Tasmania,Australia,Australian Rules,4
-33.8799,151.1623,Petersham,New South Wales,Australia,Rugby Union,6
-32.1428,115.8500,Success,Western Australia,Australia,Tennis,15
-34.9314,138.6463,Heathpool,South Australia,Australia,Soccer,16
-31.9550,115.8359,Subiaco,Western Australia,Australia,Soccer,23
-37.7500,145.0333,Heidelberg West,Victoria,Australia,Rugby Union,1
-33.9668,150.9000,Glenfield,New South Wales,Australia,Australian Rules,62
-32.0675,115.7640,Fremantle City,Western Australia,Australia,Australian Rules,15
-32.0238,115.8658,Salter Point,Western Australia,Australia,Cricket,6
-35.7376,150.1984,Batemans Bay,New South Wales,Australia,Cricket,4
-27.3333,153.0667,Deagon,Queensland,Australia,Rugby League,25
-28.8667,153.5833,East Ballina,New South Wales,Australia,Rugby League,2
-34.9550,138.5889,Millswood,South Australia,Australia,Soccer,3
-33.6333,151.3167,Clareville,New South Wales,Australia,Tennis,11
-27.7167,153.2000,Beenleigh,Queensland,Australia,Australian Rules,27
-33.9000,151.2667,Waverley,New South Wales,Australia,Rugby League,16
-34.8121,138.6580,Para Hills,South Australia,Australia,Soccer,18
-28.0139,153.3331,Highland Park,Queensland,Australia,Soccer,8
-34.7228,150.3099,Moss Vale,New South Wales,Australia,Australian Rules,6
-37.8333,145.0000,Richmond East,Victoria,Australia,Cricket,3
-34.2225,150.5947,Tahmoor,New South Wales,Australia,Rugby League,9
-36.3833,145.3000,Mooroopna,Victoria,Australia,Cricket,1
-35.2508,149.1393,Dickson,Australian Capital Territory,Australia,Tennis,10
-31.3500,150.8500,Gowrie,New South Wales,Australia,Soccer,4
-37.7603,144.9502,Parkville,Victoria,Australia,Australian Rules,19
-33.9333,151.1500,Tempe,New South Wales,Australia,Rugby League,5
-43.5333,172.6333,Christchurch,Canterbury,New Zealand,Rugby Union,7
-26.7817,153.1165,Aroona,Queensland,Australia,Soccer,15
-27.5500,153.2667,Thornlands,Queensland,Australia,Australian Rules,19
-35.0333,138.5167,Marion,South Australia,Australia,Cricket,15
-37.8000,145.3167,Kilsyth,Victoria,Australia,Rugby Union,5
-35.4696,138.8261,Goolwa,South Australia,Australia,Cricket,8
-28.6167,153.4333,Mullumbimby,New South Wales,Australia,Rugby League,5
-35.7200,174.3300,Whangarei,Northland,New Zealand,Tennis,2
-26.6566,152.9904,Woombye,Queensland,Australia,Soccer,15
-38.2143,145.3377,Tooradin,Victoria,Australia,Tennis,10
-37.8149,144.9505,Docklands,Victoria,Australia,Rugby Union,15
-43.0888,147.0091,Franklin,Tasmania,Australia,Cricket,2
-33.8603,151.2016,Barangaroo,New South Wales,Australia,Soccer,44
-28.7667,151.8500,Fletcher,Queensland,Australia,Rugby League,4
-38.1900,144.4682,Leopold,Victoria,Australia,Rugby League,23
-37.8101,144.9500,Melbourne,Victoria,Australia,Soccer,11
-33.2267,151.5028,Charmhaven,New South Wales,Australia,Tennis,10
-37.7333,145.1167,Lower Plenty,Victoria,Australia,Cricket,78
-33.8720,151.0339,Berala,New South Wales,Australia,Australian Rules,52
-27.3901,152.5006,Coominya,Queensland,Australia,Tennis,5
-41.3077,146.0826,Ulverstone,Tasmania,Australia,Australian Rules,20
-35.3534,149.0768,Chifley,Australian Capital Territory,Australia,Soccer,26
-33.7552,151.2766,Narraweena,New South Wales,Australia,Rugby Union,4
-41.0281,175.5229,Carterton,Wellington,New Zealand,Soccer,3
-33.4333,151.3833,Erina East,New South Wales,Australia,Tennis,17
-41.5465,146.5541,Deloraine,Tasmania,Australia,Tennis,10
-33.6833,151.0167,Dural,New South Wales,Australia,Australian Rules,23
-33.7893,150.8816,Arndell Park,New South Wales,Australia,Soccer,10
-27.4710,153.0243,Brisbane,Queensland,Australia,Soccer,151
-27.4432,153.0302,Brisbane,Queensland,Australia,Rugby Union,4
-27.4982,153.0004,Brisbane,Queensland,Australia,Australian Rules,3
-37.7386,145.3143,Chirnside Park,Victoria,Australia,Rugby League,8
-35.3530,149.0621,Waramanga,Australian Capital Territory,Australia,Rugby Union,6
-35.3127,149.1278,Kingston,Australian Capital Territory,Australia,Tennis,39
-37.8349,144.8474,Altona,Victoria,Australia,Cricket,2
-41.0833,145.6833,Oldina,Tasmania,Australia,Australian Rules,2
-32.1750,115.8000,Wattleup,Western Australia,Australia,Soccer,1
-37.7596,144.8974,Aberfeldie,Victoria,Australia,Rugby League,4
-38.1705,144.7180,Saint Leonards,Victoria,Australia,Tennis,7
-33.9332,151.1111,Earlwood,New South Wales,Australia,Cricket,33
-34.0000,151.0500,Bonnet Bay,New South Wales,Australia,Soccer,8
-26.6816,153.1192,Mooloolaba,Queensland,Australia,Tennis,16
-37.8782,175.4402,Cambridge,Waikato,New Zealand,Rugby Union,4
-38.2833,144.6000,Point Lonsdale,Victoria,Australia,Australian Rules,7
-34.4850,150.8883,Warrawong,New South Wales,Australia,Tennis,4
-34.0529,150.7598,Mount Annan,New South Wales,Australia,Tennis,17
-34.0500,151.0500,Loftus,New South Wales,Australia,Rugby League,17
-27.4228,153.0335,Lutwyche,Queensland,Australia,Tennis,8
-33.8806,150.7876,Kemps Creek,New South Wales,Australia,Cricket,7
-34.9510,138.6290,Fullarton,South Australia,Australia,Tennis,10
-31.3833,152.8500,Port Macquarie,New South Wales,Australia,Cricket,11
-38.1333,145.4333,Rythdale,Victoria,Australia,Soccer,7
-38.9976,174.2367,Waitara,Taranaki,New Zealand,Tennis,3
-38.1079,144.3384,Geelong,Victoria,Australia,Australian Rules,38
-37.7667,145.0500,Eaglemont,Victoria,Australia,Tennis,10
-41.2148,174.9220,Lower Hutt,Wellington,New Zealand,Rugby League,2
-27.4846,153.2010,Thorneside,Queensland,Australia,Soccer,8
-33.9833,151.2333,Phillip Bay,New South Wales,Australia,Tennis,6
-33.8449,150.8494,Horsley Park,New South Wales,Australia,Australian Rules,2
-32.8167,151.4333,Abermain,New South Wales,Australia,Tennis,2
-37.7273,176.1538,Tauranga,Bay of Plenty,New Zealand,Cricket,27
-19.2474,146.6757,Deeragun,Queensland,Australia,Australian Rules,1
-34.8957,138.6378,Marden,South Australia,Australia,Australian Rules,22
-35.3534,149.0768,Chifley,Australian Capital Territory,Australia,Australian Rules,27
-33.9320,151.2121,Eastlakes,New South Wales,Australia,Soccer,21
-38.3667,144.8167,Rye,Victoria,Australia,Tennis,25
-33.9000,136.5667,Arno Bay,South Australia,Australia,Rugby Union,3
-34.2405,150.6977,Wilton,New South Wales,Australia,Soccer,6
-42.7416,171.0127,Hokitika,West Coast,New Zealand,Tennis,1
-31.6000,147.2667,Warrigal,New South Wales,Australia,Cricket,6
-33.4502,151.3137,Tascott,New South Wales,Australia,Soccer,16
-43.5000,171.5000,,Canterbury,New Zealand,Cricket,1
-37.2500,174.7500,Waiuku,Auckland,New Zealand,Cricket,5
-32.7500,151.5833,Maitland,New South Wales,Australia,Soccer,22
-42.8899,147.4437,Rokeby,Tasmania,Australia,Tennis,15
-43.5927,172.3759,Rolleston,Canterbury,New Zealand,Cricket,2
-37.6381,176.1836,Tauranga,Bay of Plenty,New Zealand,Cricket,2
-36.0749,146.9239,Albury,New South Wales,Australia,Cricket,13
-37.6333,142.4833,Strathmore,Victoria,Australia,Tennis,6
-33.1064,151.6440,Caves Beach,New South Wales,Australia,Cricket,3
-43.3206,172.6648,Woodend,Canterbury,New Zealand,Soccer,6
-33.4167,151.4833,Wamberal North,New South Wales,Australia,Cricket,34
-43.5831,172.6644,Christchurch,Canterbury,New Zealand,Rugby Union,4
-35.3634,149.0986,Mawson,Australian Capital Territory,Australia,Australian Rules,22
-23.2585,150.8248,Emu Park,Queensland,Australia,Cricket,1
-38.3667,142.8167,Laang,Victoria,Australia,Tennis,7
-35.1025,138.5629,Woodcroft,South Australia,Australia,Soccer,5
-26.4299,153.0979,Noosa,Queensland,Australia,Soccer,15
-36.8472,174.7692,Auckland,Auckland,New Zealand,Rugby League,13
-27.5000,153.0166,Brisbane,Queensland,Australia,Tennis,4
-37.2020,174.9036,Pukekohe,Auckland,New Zealand,Soccer,9
-34.1855,142.1625,Mildura,Victoria,Australia,Cricket,8
-27.0806,152.7702,Mount Mee,Queensland,Australia,Rugby Union,7
-32.5434,151.1772,Hunterview,New South Wales,Australia,Rugby League,11
-34.9888,138.5520,Park Holme,South Australia,Australia,Soccer,4
-42.8320,147.3227,Glenorchy,Tasmania,Australia,Soccer,27
-41.2869,174.7405,Wellington,Wellington,New Zealand,Australian Rules,5
-32.6462,151.9955,Raymond Terrace,New South Wales,Australia,Tennis,9
-33.7000,150.5333,Faulconbridge,New South Wales,Australia,Tennis,2
-36.6374,174.6930,Auckland,Auckland,New Zealand,Cricket,1
-12.3912,130.8905,Darwin,Northern Territory,Australia,Rugby Union,5
-33.8449,151.2031,McMahons Point,New South Wales,Australia,Cricket,1
-33.9434,150.8453,Horningsea Park,New South Wales,Australia,Rugby Union,2
-34.5013,139.0462,Angaston,South Australia,Australia,Soccer,4
-27.9258,153.3289,Helensvale,Queensland,Australia,Australian Rules,3
-34.9000,138.5167,Seaton,South Australia,Australia,Cricket,1
-29.3000,152.7167,Gordon,New South Wales,Australia,Cricket,4
-25.4631,152.6635,Aldershot,Queensland,Australia,Soccer,2
-19.1913,146.6768,Bushland Beach,Queensland,Australia,Australian Rules,6
-32.1378,116.0247,Mount Nasura,Western Australia,Australia,Australian Rules,2
-33.8390,151.2396,Sydney,New South Wales,Australia,Rugby League,5
-31.7790,115.7368,Mullaloo,Western Australia,Australia,Cricket,5
-33.8941,151.1642,Sydney,New South Wales,Australia,Soccer,12
-37.9000,145.1167,Notting Hill,Victoria,Australia,Rugby Union,4
